number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,17,07:15:40,08:02:00,['15'],[]
3,4,08:06:54,08:09:43,['11'],[]
4,14,08:17:37,08:19:37,[],['15']
5,0,08:25:09,08:57:34,"['40', '28']",['11']
6,16,09:06:59,09:12:00,['27'],[]
7,17,09:20:34,09:22:34,[],"['28', '27']"
8,19,09:27:34,09:37:00,"['16', '38', '17']",['40']
9,4,09:46:14,09:53:58,['9'],"['16', '38', '17']"
10,18,10:02:58,10:04:58,[],['9']
11,20,10:10:00,10:12:00,['45'],[]
12,18,10:17:02,10:32:00,['34'],[]
13,4,10:41:00,10:43:00,[],['45']
14,0,10:55:07,19:00:00,[],['34']
