number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:36:58,[],[]
2,6,08:44:11,08:46:11,['63'],[]
3,5,08:52:06,08:54:06,['34'],[]
4,4,08:57:48,08:59:48,"['52', '35']","['34', '63']"
5,6,09:08:30,09:24:09,['32'],['35']
6,7,09:26:55,09:28:55,[],['52']
7,8,09:34:18,09:44:37,[],['32']
8,7,09:50:00,09:52:00,"['3', '19']",[]
9,4,10:03:09,10:09:56,['67'],"['3', '19']"
10,6,10:18:38,10:27:14,"['37', '46']",['67']
11,7,10:30:00,10:32:00,['43'],['37']
12,8,10:37:23,12:10:56,"['2', '47']","['43', '46']"
13,7,12:16:19,12:18:19,[],['47']
14,5,12:26:15,12:28:15,[],['2']
15,4,12:31:57,12:42:00,['59'],[]
16,7,12:53:09,13:57:00,['14'],['59']
17,4,14:08:09,14:23:14,['41'],['14']
18,5,14:26:56,15:53:48,"['7', '17']",['41']
19,4,15:57:30,16:14:55,['54'],"['7', '17']"
20,8,16:27:50,19:00:00,[],['54']
