number,stop ID,arrival time,departure time,pick up users,drop of users
1,25,07:00:00,08:05:58,[],[]
2,27,08:10:00,08:17:00,"['11', '59']",[]
3,13,08:21:23,08:25:08,[],"['11', '59']"
4,27,08:29:31,08:35:36,['32'],[]
5,24,08:37:47,08:46:32,['8'],['32']
6,26,08:50:00,08:52:00,['48'],['8']
7,13,08:58:23,09:00:23,[],['48']
8,12,09:03:09,09:17:00,['34'],[]
9,13,09:19:46,10:03:40,"['9', '30', '20']",['34']
10,26,10:10:03,10:12:03,[],['20']
11,24,10:15:31,10:26:51,['6'],"['9', '30']"
12,25,10:31:00,19:00:00,[],['6']
