number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,6,07:07:13,09:07:00,['7'],[]
3,5,09:12:55,09:14:55,[],['7']
4,4,09:18:37,09:28:46,['22'],[]
5,6,09:37:28,11:22:32,['48'],['22']
6,4,11:31:14,11:33:14,['50'],['48']
7,8,11:46:09,11:50:14,['64'],['50']
8,5,11:59:28,12:01:28,[],['64']
9,4,12:05:10,13:03:33,['96'],[]
10,7,13:14:42,13:16:42,[],['96']
11,5,13:24:38,13:32:00,['35'],[]
12,4,13:35:42,13:39:55,['36'],['35']
13,7,13:51:04,14:11:42,[],['36']
14,6,14:14:28,14:42:00,['61'],[]
15,4,14:50:42,14:52:42,[],['61']
16,5,14:56:24,14:59:06,['27'],[]
17,4,15:02:48,15:12:00,"['9', '34']",['27']
18,6,15:20:42,15:27:00,['42'],[]
19,7,15:29:46,15:31:46,[],"['42', '9', '34']"
20,8,15:37:09,15:39:09,['88'],[]
21,7,15:44:32,15:49:53,['31'],[]
22,5,15:57:49,15:59:49,['67'],[]
23,4,16:03:31,17:23:46,['2'],"['88', '31', '67']"
24,7,17:34:55,17:58:55,[],['2']
25,8,18:04:18,19:00:00,[],[]
