number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:15:09,[],[]
2,3,08:24:28,08:26:28,['38'],[]
3,11,08:37:33,08:39:33,[],['38']
4,13,08:45:16,09:17:22,['6'],[]
5,10,09:24:49,09:26:49,[],['6']
6,8,09:32:32,09:34:32,['9'],[]
7,3,09:38:41,10:02:33,"['36', '39']",['9']
8,12,10:19:13,10:21:13,[],"['36', '39']"
9,13,10:23:59,10:25:59,['23'],[]
10,11,10:31:42,10:33:42,"['35', '21']",[]
11,8,10:40:37,10:42:37,[],['21']
12,3,10:46:46,10:48:46,[],"['35', '23']"
13,0,10:58:05,19:00:00,[],[]
