number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,1,07:04:38,08:02:00,['65'],[]
3,0,08:06:38,08:08:38,[],['65']
4,19,08:28:16,08:33:00,['32'],[]
5,18,08:34:49,08:52:00,"['46', '37']",[]
6,6,08:54:52,08:56:52,"['30', '42', '68']","['37', '32']"
7,4,09:00:43,09:02:43,[],"['46', '68']"
8,3,09:06:34,09:12:24,[],['30']
9,1,09:18:50,09:20:50,[],['42']
10,0,09:25:28,09:27:28,['77'],[]
11,1,09:32:06,09:34:06,['38'],[]
12,3,09:40:32,09:42:32,['24'],[]
13,6,09:50:15,09:52:15,"['2', '81', '8', '78']","['24', '77', '38']"
14,18,09:55:07,09:57:07,[],['8']
15,20,10:00:58,10:16:06,[],"['2', '81', '78']"
16,3,10:27:36,11:01:22,['67'],[]
17,5,11:06:31,11:08:31,['63'],[]
18,6,11:11:05,11:22:00,"['45', '71']","['67', '63']"
19,1,11:35:25,11:42:00,['76'],"['45', '71']"
20,2,11:43:17,11:56:47,['7'],[]
21,6,12:08:59,12:10:59,[],"['76', '7']"
22,0,12:28:14,12:37:06,['80'],[]
23,2,12:42:33,12:44:33,['84'],[]
24,3,12:50:00,12:52:00,['18'],[]
25,5,12:57:09,12:59:09,[],['18']
26,6,13:01:43,13:04:15,['56'],['80']
27,20,13:10:00,13:12:00,[],"['84', '56']"
28,6,13:17:45,13:22:17,['64'],[]
29,3,13:30:00,13:32:00,['14'],[]
30,2,13:37:27,13:47:00,['16'],['64']
31,0,13:52:27,19:00:00,[],"['14', '16']"
