number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,10,07:10:22,08:30:19,['30'],[]
3,11,08:34:10,08:42:00,['68'],[]
4,6,08:54:44,08:56:52,['32'],"['68', '30']"
5,10,09:07:14,09:27:00,['29'],['32']
6,8,09:29:34,09:31:34,[],['29']
7,9,09:32:51,09:34:51,"['2', '8']",[]
8,6,09:46:21,09:48:21,[],"['2', '8']"
9,16,09:50:10,09:52:10,['34'],[]
10,6,09:53:59,09:57:05,"['38', '40', '77', '27']",['34']
11,16,09:58:54,10:00:54,[],['40']
12,15,10:03:46,10:05:46,[],['77']
13,14,10:08:20,10:12:17,[],['38']
14,12,10:15:55,10:17:55,['88'],[]
15,10,10:23:22,10:25:22,[],['27']
16,7,10:30:00,10:32:00,['9'],['88']
17,8,10:35:51,10:47:00,['0'],['9']
18,11,10:51:38,10:53:38,['1'],[]
19,13,11:00:04,11:02:04,['5'],[]
20,6,11:11:26,11:44:35,['89'],"['1', '5', '0']"
21,15,11:49:13,11:51:13,['58'],[]
22,14,11:53:47,12:02:04,[],"['58', '89']"
23,6,12:08:59,12:10:59,"['76', '59']",[]
24,16,12:12:48,12:14:48,[],['76']
25,13,12:22:37,12:24:37,['41'],[]
26,10,12:32:07,12:34:07,[],['41']
27,8,12:36:41,12:38:41,[],['59']
28,9,12:39:58,12:41:58,['56'],[]
29,13,12:50:35,12:52:53,['64'],[]
30,6,13:02:15,13:04:15,['80'],"['56', '64']"
31,14,13:11:10,13:18:13,[],['80']
32,13,13:20:47,13:46:49,['26'],[]
33,6,13:56:11,13:58:11,[],['26']
34,16,14:00:00,14:02:00,['53'],[]
35,15,14:04:52,14:06:52,[],['53']
36,12,14:12:37,14:17:00,['83'],[]
37,7,14:27:03,14:29:03,[],['83']
38,6,14:40:42,19:00:00,[],[]
