number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,10:19:23,['42'],[]
2,9,10:30:09,10:32:17,['17'],['42']
3,14,10:44:50,10:46:50,['49'],[]
4,0,10:54:46,11:05:58,['45'],"['17', '49']"
5,10,11:28:10,11:30:10,[],['45']
6,9,11:36:05,12:03:42,['37'],[]
7,13,12:15:42,12:58:19,"['55', '2']",['37']
8,0,13:09:28,13:11:28,[],"['55', '2']"
9,11,13:28:26,13:42:00,['56'],[]
10,12,13:46:58,13:48:58,['52'],[]
11,13,13:55:41,14:12:00,['8'],"['52', '56']"
12,14,14:15:42,14:17:42,[],['8']
13,13,14:21:24,14:28:23,['57'],[]
14,11,14:40:04,14:47:02,[],['57']
15,13,14:58:43,15:00:43,['25'],[]
16,0,15:11:52,15:13:52,"['3', '18']",['25']
17,13,15:25:01,15:27:01,[],['3']
18,10,15:44:02,15:46:02,['36'],[]
19,8,15:56:21,17:05:42,"['47', '11']","['36', '18']"
20,9,17:16:28,17:18:28,[],['11']
21,11,17:22:16,17:24:16,[],['47']
22,8,17:37:59,19:00:00,[],[]
