number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,6,07:07:13,08:17:00,['14'],[]
3,4,08:25:42,10:32:04,['51'],['14']
4,5,10:35:46,10:37:46,[],['51']
5,7,10:45:42,11:02:00,['27'],[]
6,8,11:07:23,14:17:00,['7'],['27']
7,7,14:22:23,15:06:57,['23'],['7']
8,5,15:14:53,15:16:53,['0'],[]
9,4,15:20:35,15:22:35,[],"['23', '0']"
10,5,15:26:17,16:22:00,['26'],[]
11,4,16:25:42,16:48:46,"['59', '11']",['26']
12,5,16:52:28,16:54:28,[],['59']
13,8,17:03:42,19:00:00,[],['11']
