number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,31,07:11:51,08:22:00,"['33', '42']",[]
3,6,08:33:51,09:22:00,"['50', '68']","['33', '42']"
4,29,09:27:45,09:37:00,['44'],[]
5,28,09:46:00,09:48:00,[],"['50', '68', '44']"
6,17,10:00:51,10:57:00,['9'],[]
7,6,10:59:52,11:57:02,"['31', '52', '53', '6']",['9']
8,31,12:08:53,12:10:53,[],"['6', '31', '53']"
9,28,12:13:27,14:37:00,['24'],['52']
10,6,14:51:22,15:24:57,['48'],['24']
11,30,15:32:46,15:34:46,[],['48']
12,6,15:42:35,19:00:00,[],[]
