number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:00:00,[],[]
2,19,07:06:28,09:47:14,['18'],[]
3,18,09:50:00,09:52:00,['34'],[]
4,0,10:03:34,12:02:04,['25'],"['34', '18']"
5,16,12:08:32,12:10:32,[],['25']
6,18,12:17:11,13:16:59,['8'],[]
7,21,13:26:13,13:28:13,['9'],['8']
8,17,13:41:08,13:43:08,[],['9']
9,16,13:48:40,15:27:00,['27'],[]
10,0,15:33:28,15:35:28,"['48', '49']",['27']
11,16,15:41:56,15:43:56,[],['48']
12,19,15:52:27,15:57:00,['33'],['49']
13,0,16:11:04,16:52:51,['26'],['33']
14,17,17:01:22,17:03:22,[],['26']
15,21,17:16:17,19:00:00,[],[]
