number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,09:04:09,"['36', '12', '9', '19']",[]
2,9,09:14:55,09:16:55,[],['19']
3,12,09:22:45,09:24:45,[],['12']
4,13,09:31:28,09:33:27,[],"['36', '9']"
5,14,09:37:09,09:39:10,['25'],[]
6,13,09:42:52,09:44:52,[],['25']
7,14,09:48:34,10:02:00,['7'],[]
8,11,10:13:05,10:22:00,['41'],[]
9,4,10:32:48,10:34:48,[],['7']
10,8,10:47:43,11:12:00,"['43', '46', '11']",['41']
11,9,11:22:46,11:24:46,[],['46']
12,0,11:44:14,11:46:14,"['49', '35']","['43', '11']"
13,14,11:54:10,11:56:10,[],['35']
14,12,12:02:53,12:04:53,[],['49']
15,13,12:11:36,12:30:46,"['33', '27']",[]
16,0,12:41:55,13:05:28,['40'],"['33', '27']"
17,12,13:19:19,13:22:00,['21'],['40']
18,13,13:28:43,13:43:34,"['1', '26', '34', '42', '2']",['21']
19,12,13:50:17,13:52:16,[],"['2', '34']"
20,8,14:08:47,19:00:00,[],"['42', '1', '26']"
