number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,09:34:23,['1'],[]
2,10,09:44:42,09:47:00,['2'],['1']
3,8,09:57:19,09:59:19,[],['2']
4,13,10:21:15,10:37:30,"['22', '0', '29']",[]
5,11,10:49:11,10:51:11,[],['22']
6,4,11:01:59,11:13:46,['16'],"['0', '29']"
7,13,11:36:15,11:39:19,['39'],['16']
8,4,12:01:48,12:12:00,['34'],['39']
9,9,12:23:49,12:25:49,[],['34']
10,10,12:31:44,12:33:44,['37'],[]
11,11,12:39:16,12:54:16,[],['37']
12,9,12:58:04,13:27:00,['4'],[]
13,8,13:37:46,13:44:23,['21'],['4']
14,9,13:55:09,13:57:09,['24'],[]
15,4,14:08:58,14:27:58,[],"['21', '24']"
16,8,14:40:53,19:00:00,[],[]
