number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:59:14,[],[]
2,9,08:10:00,08:12:00,['40'],[]
3,13,08:24:00,08:35:09,['1'],[]
4,0,08:46:18,08:48:18,['28'],"['40', '1']"
5,14,08:56:14,08:58:14,[],['28']
6,13,09:01:56,09:07:43,['29'],[]
7,0,09:18:52,09:24:26,"['12', '19']",['29']
8,13,09:35:35,09:37:35,[],['12']
9,11,09:49:16,09:51:16,['9'],['19']
10,10,09:56:48,09:58:48,[],['9']
11,4,10:04:43,10:06:43,"['42', '7']",[]
12,13,10:29:12,10:31:12,['23'],"['42', '7']"
13,14,10:34:54,10:42:00,['52'],[]
14,0,10:49:56,10:56:01,"['44', '53', '4']","['23', '52']"
15,14,11:03:57,11:06:10,['25'],['53']
16,13,11:09:52,11:14:19,['47'],['4']
17,11,11:26:00,11:28:00,[],['44']
18,9,11:31:48,11:33:47,[],"['47', '25']"
19,8,11:44:33,19:00:00,[],[]
