number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:07:17,[],[]
2,1,08:13:29,08:15:29,['33'],[]
3,4,08:35:47,08:37:47,[],['33']
4,3,08:47:01,08:49:01,['12'],[]
5,1,09:00:06,09:02:06,['19'],[]
6,0,09:08:18,09:10:18,"['10', '1']","['12', '19']"
7,1,09:16:30,09:18:30,[],"['10', '1']"
8,0,09:24:42,09:26:42,['29'],[]
9,1,09:32:54,09:34:54,[],['29']
10,2,09:40:26,09:42:26,['11'],[]
11,3,09:47:58,09:49:58,['7'],[]
12,4,09:59:12,10:25:50,"['21', '53', '4', '51']","['7', '11']"
13,2,10:40:36,10:42:36,[],['21']
14,0,10:54:01,10:56:01,"['23', '5', '14']","['53', '51', '4']"
15,1,11:02:13,11:04:13,[],['23']
16,2,11:09:45,11:11:45,[],['5']
17,4,11:26:31,11:28:31,['18'],['14']
18,1,11:48:49,11:50:49,[],['18']
19,0,11:57:01,19:00:00,[],[]
