number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:26:12,['18'],[]
2,7,08:37:51,08:39:51,[],['18']
3,0,08:49:39,09:50:07,['29'],[]
4,6,10:07:22,10:22:11,"['46', '33', '38']",['29']
5,14,10:29:06,10:31:06,['36'],[]
6,13,10:33:40,10:35:40,[],['38']
7,11,10:42:06,10:44:06,[],['46']
8,10,10:47:57,10:51:17,[],['36']
9,8,10:53:51,10:55:51,[],['33']
10,12,11:03:21,11:27:00,['57'],[]
11,6,11:37:22,11:58:52,"['55', '54']",['57']
12,11,12:11:36,12:13:36,[],['55']
13,8,12:18:14,12:20:14,[],['54']
14,10,12:22:48,13:22:00,['42'],[]
15,6,13:32:22,14:08:50,['50'],['42']
16,15,14:13:28,14:15:28,[],['50']
17,12,14:21:13,14:32:00,['15'],[]
18,10,14:37:27,14:39:27,[],['15']
19,9,14:40:44,14:57:00,['52'],[]
20,14,15:04:49,15:12:00,['27'],[]
21,6,15:18:55,15:27:08,[],"['27', '52']"
22,11,15:39:52,15:48:43,['5'],[]
23,6,16:01:27,16:03:27,['16'],['5']
24,12,16:13:49,16:15:49,['30'],['16']
25,6,16:26:11,16:28:11,['7'],['30']
26,16,16:30:00,16:32:00,['6'],[]
27,12,16:40:37,16:54:49,[],"['7', '6']"
28,6,17:05:11,19:00:00,[],[]
