number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:24:54,['10'],[]
2,2,08:30:21,08:32:21,['29'],[]
3,6,08:44:33,08:49:30,"['53', '71']","['29', '10']"
4,18,08:52:22,08:54:22,['46'],"['53', '71']"
5,19,08:56:11,08:58:11,['15'],['46']
6,6,09:01:03,09:03:03,[],['15']
7,5,09:05:37,09:14:27,['7'],[]
8,6,09:17:01,09:19:01,[],['7']
9,3,09:26:44,09:47:00,"['6', '48']",[]
10,18,09:57:22,10:02:22,['50'],"['48', '6']"
11,17,10:04:56,10:06:56,['24'],[]
12,6,10:09:48,10:11:48,['23'],[]
13,3,10:19:31,10:21:31,[],"['23', '24', '50']"
14,0,10:32:26,10:34:26,['79'],[]
15,2,10:39:53,10:41:53,[],['79']
16,0,10:47:20,10:57:00,['61'],[]
17,1,11:01:38,11:07:26,[],['61']
18,6,11:20:51,11:24:38,"['57', '42']",[]
19,5,11:27:12,11:29:12,[],['42']
20,3,11:34:21,11:36:21,[],['57']
21,0,11:47:16,19:00:00,[],[]
