number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,4,07:12:07,08:13:54,['23'],[]
3,5,08:19:37,11:00:10,"['33', '10']",['23']
4,3,11:06:05,11:08:05,[],"['33', '10']"
5,1,11:15:00,11:17:00,['15'],[]
6,3,11:23:55,11:27:55,"['7', '21']",['15']
7,4,11:31:23,11:47:11,[],"['7', '21']"
8,5,11:52:54,11:54:54,['4'],[]
9,4,12:00:37,12:02:37,['12'],[]
10,3,12:06:05,12:08:05,[],"['12', '4']"
11,1,12:15:00,12:17:00,['11'],[]
12,4,12:27:23,12:29:23,[],['11']
13,3,12:32:51,13:18:53,['13'],[]
14,4,13:22:21,13:24:21,['3'],['13']
15,3,13:27:49,13:29:49,[],['3']
16,2,13:33:17,13:57:00,['30'],[]
17,3,14:00:28,14:07:09,['8'],['30']
18,4,14:10:37,14:12:37,[],['8']
19,0,14:24:44,19:00:00,[],[]
