number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:47:00,['9'],[]
2,10,08:57:22,08:59:22,['0'],['9']
3,12,09:04:49,09:07:00,['26'],[]
4,15,09:12:45,09:14:45,[],['26']
5,6,09:19:23,10:51:51,['24'],['0']
6,15,10:56:29,10:58:29,[],['24']
7,6,11:03:07,12:27:37,['4'],[]
8,14,12:34:32,14:27:00,['19'],['4']
9,15,14:29:34,14:31:34,[],['19']
10,16,14:34:26,15:02:00,['3'],[]
11,6,15:03:49,16:41:12,['12'],['3']
12,16,16:43:01,16:45:01,[],['12']
13,6,16:46:50,19:00:00,[],[]
