number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:06:52,['57'],[]
2,16,08:08:41,08:10:41,[],['57']
3,9,08:20:29,08:42:00,['44'],[]
4,10,08:43:17,08:51:09,[],['44']
5,11,08:55:00,08:57:00,['46'],[]
6,6,09:09:44,09:18:11,['35'],['46']
7,12,09:28:33,09:30:33,[],['35']
8,6,09:40:55,10:00:28,['9'],[]
9,14,10:07:23,10:09:23,[],['9']
10,11,10:16:18,10:18:18,['42'],[]
11,14,10:25:13,10:27:13,['50'],[]
12,6,10:34:08,10:36:18,"['43', '11', '5']","['50', '42']"
13,16,10:38:07,10:40:07,[],"['43', '11']"
14,11,10:51:02,11:47:00,['45'],['5']
15,6,11:59:44,12:01:44,['39'],['45']
16,16,12:03:33,12:05:33,[],['39']
17,7,12:15:50,12:27:00,['37'],[]
18,6,12:38:39,13:34:39,"['2', '34']",['37']
19,15,13:39:17,13:41:17,[],['2']
20,14,13:43:51,13:45:51,[],['34']
21,11,13:52:46,13:54:46,['28'],[]
22,16,14:05:41,14:42:00,['40'],['28']
23,6,14:43:49,15:20:51,['4'],['40']
24,9,15:32:21,15:42:00,['41'],['4']
25,14,15:49:49,15:51:49,['58'],[]
26,16,15:57:07,15:59:07,[],"['41', '58']"
27,7,16:09:24,16:27:00,['52'],[]
28,6,16:38:39,16:57:25,"['29', '21', '7']",['52']
29,16,16:59:14,17:01:14,[],['29']
30,15,17:04:06,17:08:04,[],['7']
31,7,17:17:26,17:19:26,[],['21']
32,6,17:31:05,19:00:00,[],[]
