number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,4,07:12:07,08:31:33,['29'],[]
3,6,08:37:28,08:39:28,[],['29']
4,5,08:40:10,08:42:10,['34'],[]
5,4,08:47:53,08:57:44,"['4', '18', '32']",['34']
6,3,09:01:12,09:03:12,"['36', '23']","['4', '32', '18']"
7,4,09:06:40,09:08:40,[],['36']
8,5,09:14:23,09:18:00,[],['23']
9,3,09:23:55,09:43:43,"['22', '13']",[]
10,6,09:49:26,11:37:00,['17'],"['22', '13']"
11,4,11:42:55,11:44:55,[],['17']
12,3,11:48:23,11:55:40,"['27', '51']",[]
13,4,11:59:08,12:02:55,['58'],"['27', '51']"
14,3,12:06:23,12:36:26,"['3', '49']",['58']
15,1,12:43:21,12:45:21,[],['3']
16,0,12:51:35,12:53:35,[],['49']
17,1,12:59:49,13:02:00,['28'],[]
18,2,13:05:28,13:07:28,['59'],[]
19,3,13:10:56,13:12:56,['14'],['28']
20,4,13:16:24,13:18:24,[],"['59', '14']"
21,0,13:30:31,13:37:00,['11'],[]
22,1,13:43:14,13:45:14,[],['11']
23,0,13:51:28,19:00:00,[],[]
