number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,7,07:11:39,08:40:00,['0'],[]
3,9,08:44:04,08:46:04,[],['0']
4,8,08:47:21,09:27:00,['3'],[]
5,16,09:37:59,09:39:59,['20'],[]
6,6,09:41:48,09:47:00,"['46', '16']","['3', '20']"
7,14,09:53:55,09:55:55,[],['46']
8,12,09:59:33,10:02:07,[],['16']
9,14,10:05:45,12:12:00,['9'],[]
10,10,12:18:33,12:20:33,[],['9']
11,11,12:24:24,13:17:00,['25'],[]
12,6,13:29:44,14:17:51,['18'],['25']
13,0,14:35:06,14:37:06,['37'],['18']
14,8,14:50:31,14:52:31,[],['37']
15,11,14:57:09,15:42:00,['11'],[]
16,6,15:54:44,16:32:49,['33'],['11']
17,16,16:34:38,16:36:38,[],['33']
18,6,16:38:27,19:00:00,[],[]
