number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:19:09,['53'],[]
2,17,09:32:04,09:34:04,[],['53']
3,15,09:40:43,10:22:00,['28'],[]
4,0,10:24:46,10:28:32,[],['28']
5,16,10:35:00,10:37:00,['8'],[]
6,21,10:51:04,11:03:20,['52'],['8']
7,20,11:07:02,11:09:02,['9'],['52']
8,19,11:11:48,11:17:02,[],['9']
9,17,11:23:30,11:25:30,['0'],[]
10,0,11:34:01,11:36:01,"['34', '60']",['0']
11,18,11:47:35,11:49:35,['61'],['60']
12,20,11:55:07,11:57:07,[],"['34', '61']"
13,21,12:00:49,12:17:56,['32'],[]
14,20,12:21:38,12:23:38,[],['32']
15,16,12:34:24,12:42:00,['13'],[]
16,15,12:45:42,12:47:42,['63'],[]
17,0,12:50:28,13:38:12,['68'],"['13', '63']"
18,15,13:40:58,13:42:58,[],['68']
19,17,13:49:37,13:52:00,['67'],[]
20,0,14:00:31,14:02:31,"['35', '46']",['67']
21,17,14:11:02,14:13:02,[],['46']
22,18,14:16:44,14:18:44,[],['35']
23,21,14:27:58,19:00:00,[],[]
