user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[121, 120, 114]","[4, 0, 13, 22]",12.3,48.45,36.8,2
1,[14],"[24, 22]",2.0,12.82,14.82,1
2,[20],"[9, 8]",2.0,10.77,12.77,1
3,"[114, 120, 121]","[24, 13, 0, 1]",28.0,24.38,30.38,3
4,[114],"[13, 25]",2.0,2.92,4.92,1
5,[20],"[12, 4]",2.0,15.77,17.77,1
6,[20],"[0, 12]",4.0,17.87,15.85,1
7,"[20, 130]","[9, 0, 20]",4.0,36.12,35.42,3
8,"[30, 20]","[17, 0, 11]",6.5,31.33,29.48,2
9,[130],"[17, 0]",2.0,8.52,10.52,1
10,"[130, 121, 10]","[15, 0, 4, 5]",11.5,32.97,38.47,3
11,"[10, 20, 114]","[4, 8, 13, 25]",6.0,37.78,29.4,2
12,"[121, 20, 14]","[1, 0, 13, 23]",11.5,24.0,30.0,3
13,"[120, 130]","[13, 0, 20]",8.2,28.9,21.42,2
14,"[21, 30]","[4, 0, 18]",4.0,37.57,41.57,2
15,"[14, 120, 10]","[22, 13, 4, 6]",28.1,42.4,45.47,3
16,"[114, 20, 10]","[22, 13, 8, 7]",31.0,37.65,43.63,3
17,"[130, 120]","[20, 0, 14]",14.6,25.17,27.12,3
18,[20],"[14, 10]",4.0,27.47,18.62,1
19,[110],"[7, 6]",2.0,2.77,4.77,1
20,"[21, 10]","[3, 4, 5]",4.1,12.92,16.93,2
21,"[130, 114]","[19, 21, 22]",22.0,12.0,16.0,2
22,"[114, 20]","[24, 13, 12]",23.0,13.75,17.75,2
23,"[120, 14]","[14, 13, 25]",7.2,6.62,10.62,2
24,"[21, 120]","[1, 4, 12]",9.0,36.08,24.05,2
25,"[20, 110]","[10, 8, 6]",12.8,24.83,18.62,2
26,"[20, 130]","[12, 0, 16]",21.0,24.33,24.32,2
27,"[121, 130]","[3, 0, 18]",6.0,29.05,32.42,2
28,"[110, 21]","[8, 4, 3]",21.1,26.08,26.15,2
29,"[120, 30]","[14, 0, 17]",24.0,16.45,20.45,2
30,"[120, 21]","[13, 0, 1]",24.0,17.35,21.35,2
31,[30],"[20, 17]",16.5,9.23,11.23,1
32,"[110, 20, 30]","[6, 4, 0, 18]",8.0,46.9,52.27,3
33,"[10, 21, 30]","[6, 4, 0, 21]",11.3,55.5,48.87,3
34,"[14, 130]","[23, 21, 20]",9.5,18.02,22.03,2
35,"[110, 121]","[8, 4, 3]",25.0,22.15,26.15,2
36,"[21, 30]","[4, 0, 21]",10.0,47.62,40.2,2
37,"[21, 30]","[3, 0, 15]",4.0,19.62,23.62,2
38,"[120, 10]","[11, 4, 5]",22.1,14.5,18.5,2
39,[30],"[15, 18]",2.0,9.23,11.23,1
40,"[130, 20]","[16, 0, 8]",10.0,53.03,40.7,2
41,"[121, 20]","[1, 0, 9]",26.0,25.67,29.67,2
42,[10],"[5, 4]",2.0,3.7,5.7,1
43,[130],"[19, 15]",2.0,11.57,13.57,1
44,"[21, 20]","[2, 0, 13]",4.0,22.57,26.57,2
45,"[110, 120, 114]","[8, 4, 13, 22]",10.0,45.73,36.25,2
46,"[30, 120, 114]","[15, 0, 13, 22]",22.1,25.35,27.05,2
47,"[10, 121, 130]","[8, 4, 0, 17]",8.0,47.52,42.75,2
48,"[30, 114, 120]","[16, 21, 13, 9]",8.0,41.92,29.93,2
49,[110],"[6, 8]",2.0,7.22,9.22,1
50,"[120, 14]","[11, 13, 24]",15.2,18.72,22.72,2
51,"[10, 121]","[8, 4, 3]",21.6,22.15,26.15,2
52,"[20, 14]","[0, 13, 23]",9.5,17.82,21.8,2
53,[114],"[22, 24]",2.0,12.82,14.82,1
54,"[121, 120]","[3, 4, 8]",11.8,25.47,26.15,2
55,"[14, 20, 21]","[23, 13, 0, 2]",6.0,29.23,35.22,3
56,"[21, 10]","[1, 4, 7]",12.1,32.68,35.45,2
57,"[30, 14]","[19, 21, 24]",4.0,24.28,28.3,2
58,[110],"[5, 4]",2.0,3.7,5.7,1
59,"[30, 21]","[18, 0, 4]",20.9,38.38,41.57,2
60,"[14, 120, 10]","[22, 13, 4, 5]",26.1,36.5,42.5,3
61,"[121, 120]","[0, 4, 10]",13.2,31.98,24.2,1
62,[110],"[6, 7]",2.0,2.77,4.77,1
63,[21],"[1, 2]",2.0,5.53,7.53,1
64,"[30, 14, 120]","[18, 21, 13, 9]",6.0,34.95,35.03,2
65,"[120, 14]","[11, 13, 24]",4.0,18.7,22.72,2
66,"[21, 30, 114]","[3, 0, 21, 22]",20.5,42.9,44.32,3
67,"[120, 121]","[13, 0, 1]",4.0,17.35,21.35,2
68,"[14, 20]","[25, 13, 9]",22.4,15.48,18.92,2
69,"[120, 21]","[9, 4, 1]",4.0,32.13,29.67,2
70,"[114, 120, 21, 110]","[22, 13, 0, 4, 6]",10.2,56.18,45.47,3
71,[14],"[23, 25]",2.0,3.92,5.92,1
72,"[10, 120]","[6, 8, 9]",6.0,18.92,21.98,2
73,"[10, 20]","[5, 4, 9]",4.0,15.52,19.52,2
74,"[14, 20, 30]","[23, 13, 0, 16]",28.0,24.27,30.27,3
75,"[20, 114, 30]","[10, 13, 21, 20]",27.9,36.58,40.43,3
76,"[114, 120]","[21, 13, 14]",4.0,17.42,21.42,2
77,"[14, 30]","[24, 21, 15]",6.0,35.58,26.95,3
78,"[20, 110]","[13, 4, 7]",6.0,33.65,31.32,2
79,"[10, 20]","[6, 4, 9]",21.4,20.53,21.98,2
80,[14],"[21, 13]",17.9,15.87,15.72,1
81,"[30, 21]","[18, 0, 2]",18.9,23.62,26.98,2
82,"[121, 120, 114]","[3, 0, 13, 21]",20.1,44.97,41.02,2
83,"[14, 120]","[24, 13, 14]",13.7,10.72,14.73,2
84,"[20, 110]","[11, 4, 6]",25.0,19.52,23.5,2
85,"[130, 121]","[16, 0, 4]",11.5,32.97,36.47,2
86,"[130, 121]","[21, 0, 3]",19.6,37.63,41.02,2
87,[20],"[9, 0]",2.0,19.47,21.47,1
88,"[120, 14]","[4, 13, 24]",4.0,29.52,33.52,2
89,[130],"[18, 20]",2.0,5.53,7.53,1
