number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,10,07:10:19,08:52:00,"['45', '58']",[]
3,4,08:57:55,08:59:55,['55'],"['45', '58']"
4,10,09:05:50,09:22:00,['4'],['55']
5,4,09:27:55,09:29:55,['24'],['4']
6,9,09:41:44,09:43:44,[],['24']
7,10,09:49:39,09:51:39,['14'],[]
8,14,10:08:16,10:17:00,['17'],['14']
9,4,10:38:33,10:40:33,['6'],[]
10,10,10:46:28,10:48:28,[],['17']
11,9,10:54:23,11:12:00,['27'],['6']
12,4,11:23:49,11:25:49,['51'],['27']
13,12,11:41:35,11:43:35,[],['51']
14,9,11:49:25,13:01:37,['36'],[]
15,8,13:12:23,13:14:23,"['31', '23']",['36']
16,9,13:25:09,13:27:09,['1'],[]
17,13,13:39:09,13:44:11,[],"['31', '23']"
18,0,13:55:20,13:57:20,['34'],['1']
19,8,14:27:34,19:00:00,[],['34']
