number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,3,07:16:51,08:29:41,['55'],[]
3,4,08:38:55,09:17:42,"['56', '54', '58', '45', '20']",['55']
4,2,09:32:28,09:34:28,[],"['56', '20', '58']"
5,1,09:40:00,09:42:00,['37'],"['45', '54']"
6,0,09:48:12,09:52:00,['7'],['37']
7,1,09:58:12,10:17:00,['6'],[]
8,4,10:37:18,10:40:01,"['33', '29']","['7', '6']"
9,3,10:49:15,10:51:15,['46'],['29']
10,2,10:56:47,10:58:47,['51'],"['33', '46']"
11,4,11:13:33,11:15:33,"['15', '47']",['51']
12,3,11:24:47,12:17:00,['12'],"['15', '47']"
13,2,12:22:32,12:24:32,[],['12']
14,1,12:30:04,12:56:00,['9'],[]
15,0,13:02:12,13:04:12,['13'],['9']
16,1,13:10:24,13:12:24,[],['13']
17,3,13:23:29,13:44:54,"['2', '25']",[]
18,4,13:54:08,14:36:42,['11'],"['2', '25']"
19,0,15:02:42,19:00:00,[],['11']
