number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,6,07:07:13,08:47:00,['9'],[]
3,8,08:54:13,09:11:13,[],['9']
4,7,09:16:36,09:25:22,['1'],[]
5,6,09:28:08,09:30:08,['47'],[]
6,4,09:38:50,10:15:40,"['12', '4']","['47', '1']"
7,6,10:24:22,10:32:00,['27'],"['12', '4']"
8,7,10:34:46,10:36:46,['71'],[]
9,8,10:42:09,10:44:09,[],"['71', '27']"
10,7,10:49:32,11:07:00,['3'],[]
11,5,11:14:56,11:35:39,['22'],['3']
12,8,11:44:53,11:54:35,[],['22']
13,7,11:59:58,12:22:00,['62'],[]
14,5,12:29:56,12:32:00,['54'],[]
15,4,12:35:42,13:27:00,['75'],"['54', '62']"
16,8,13:39:55,13:57:00,['41'],['75']
17,4,14:09:55,15:03:46,"['26', '59']",['41']
18,5,15:07:28,15:09:28,[],['26']
19,8,15:18:42,15:20:42,[],['59']
20,5,15:29:56,15:44:29,['29'],[]
21,8,15:53:43,16:54:41,['25'],['29']
22,6,17:01:54,17:03:54,[],['25']
23,8,17:11:07,19:00:00,[],[]
