user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[8],"[17, 31]",2.0,10.28,12.28,1
1,"[16, 10]","[16, 6, 3]",13.7,9.53,13.53,2
2,"[16, 0]","[14, 6, 18]",6.0,10.08,13.78,2
3,[16],"[9, 13]",2.0,8.62,10.62,1
4,[7],"[24, 0]",2.0,9.8,11.8,1
5,"[16, 8]","[15, 6, 28]",4.0,19.02,23.0,2
6,"[16, 7]","[16, 0, 26]",4.7,31.42,26.82,3
7,[16],"[11, 16]",2.0,10.92,12.92,1
8,"[6, 0, 7]","[9, 6, 0, 22]",9.7,35.58,24.28,2
9,"[16, 10]","[11, 6, 18]",8.1,15.6,19.6,2
10,[6],"[6, 14]",2.0,6.92,8.92,1
11,"[16, 10]","[12, 6, 5]",22.8,12.93,16.93,2
12,"[7, 10]","[26, 0, 3]",4.0,25.57,29.58,2
13,[0],"[2, 4]",2.0,8.62,10.62,1
14,"[6, 17]","[9, 0, 23]",25.0,21.35,25.35,2
15,"[16, 10]","[12, 6, 18]",4.0,13.23,17.23,2
16,"[7, 16]","[26, 0, 14]",10.0,39.98,31.92,3
17,[6],"[11, 14]",2.0,6.92,8.92,1
18,"[6, 0]","[8, 6, 2]",18.9,24.98,22.87,2
19,[6],"[11, 7]",2.0,8.13,10.13,1
