number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:28:31,[],[]
2,16,08:30:20,08:32:20,['6'],[]
3,0,08:49:06,09:45:57,['16'],['6']
4,9,09:59:48,10:01:48,['3'],[]
5,13,10:10:25,10:12:25,[],['3']
6,14,10:14:59,10:47:00,['2'],['16']
7,15,10:49:34,10:51:34,['5'],[]
8,6,10:56:12,10:58:12,[],"['2', '5']"
9,12,11:08:34,12:52:00,['11'],[]
10,6,13:02:22,13:07:32,[],['11']
11,12,13:17:54,13:19:54,['15'],[]
12,6,13:30:16,13:32:16,[],['15']
13,11,13:45:00,13:47:00,"['7', '9']",[]
14,16,13:57:55,14:02:00,['1'],['7']
15,6,14:03:49,19:00:00,[],"['1', '9']"
