number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:00:44,[],[]
2,4,08:12:51,08:14:51,['0'],[]
3,3,08:18:19,08:45:05,['8'],['0']
4,4,08:48:33,09:34:33,['19'],['8']
5,5,09:40:16,10:02:00,['3'],['19']
6,3,10:07:55,10:09:55,['18'],[]
7,2,10:13:23,10:15:23,[],['3']
8,1,10:18:51,10:20:51,[],['18']
9,6,10:30:50,10:37:00,['33'],[]
10,4,10:42:55,11:32:00,['36'],['33']
11,2,11:38:55,12:01:55,[],['36']
12,3,12:05:23,12:23:42,['30'],[]
13,2,12:27:10,12:32:08,[],['30']
14,3,12:35:36,12:43:37,"['27', '1']",[]
15,4,12:47:05,12:57:55,['16'],['1']
16,5,13:03:38,13:05:38,[],['16']
17,6,13:06:20,13:08:20,[],['27']
18,3,13:14:03,13:30:40,['29'],[]
19,4,13:34:08,13:53:51,"['28', '31']",['29']
20,3,13:57:19,14:16:19,['6'],['31']
21,1,14:23:14,14:25:14,[],['28']
22,0,14:31:28,19:00:00,[],['6']
