number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:26:33,[],[]
2,14,08:32:05,08:34:05,['10'],[]
3,0,08:39:37,08:41:37,['52'],['10']
4,14,08:47:09,08:49:09,[],['52']
5,15,08:52:37,08:54:37,['27'],[]
6,4,09:01:00,09:03:00,"['23', '67']",['27']
7,19,09:12:14,09:14:14,[],['23']
8,20,09:19:08,09:28:51,[],['67']
9,18,09:33:53,09:45:35,['64'],[]
10,4,09:54:35,09:56:35,['7'],['64']
11,19,10:05:49,10:17:15,['40'],['7']
12,16,10:29:44,10:31:44,['62'],[]
13,0,10:41:09,10:59:35,"['30', '58']","['40', '62']"
14,17,11:15:15,11:17:15,[],['58']
15,20,11:26:29,11:28:29,[],['30']
16,16,11:45:47,12:37:00,['35'],[]
17,14,12:41:26,12:43:26,['13'],[]
18,0,12:48:58,12:57:00,['2'],"['35', '13']"
19,4,13:09:07,13:22:00,['3'],['2']
20,20,13:35:55,13:37:55,[],['3']
21,4,13:51:50,14:08:49,['49'],[]
22,15,14:15:12,14:17:12,[],['49']
23,0,14:26:12,19:00:00,[],[]
