number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:37:00,['18'],[]
2,13,09:50:43,09:52:43,[],['18']
3,25,09:55:38,10:42:00,['66'],[]
4,13,10:44:55,10:46:55,[],['66']
5,24,10:53:57,11:22:00,['29'],[]
6,23,11:25:55,11:27:55,[],['29']
7,24,11:31:50,14:04:24,['38'],[]
8,13,14:11:26,14:47:56,['57'],['38']
9,25,14:50:51,14:57:00,['33'],['57']
10,13,14:59:55,15:01:55,[],['33']
11,24,15:08:57,15:37:00,['46'],[]
12,23,15:40:55,16:42:00,['34'],['46']
13,24,16:45:55,16:47:55,[],['34']
14,23,16:51:50,17:02:00,['56'],[]
15,13,17:08:39,17:10:39,[],['56']
16,21,17:24:22,19:00:00,[],[]
