number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,7,07:05:23,08:17:14,['1'],[]
3,6,08:20:00,08:22:00,['40'],[]
4,4,08:30:42,08:32:42,['33'],"['40', '1']"
5,5,08:36:24,08:38:24,['48'],['33']
6,4,08:42:06,09:07:00,"['6', '23', '21']",['48']
7,5,09:10:42,09:12:42,[],"['6', '23']"
8,7,09:20:38,09:23:37,['70'],['21']
9,8,09:29:00,10:02:00,"['79', '74', '93']",['70']
10,7,10:07:23,10:09:23,[],"['79', '74']"
11,6,10:12:09,10:16:46,[],['93']
12,4,10:25:28,10:42:00,"['80', '19']",[]
13,5,10:45:42,10:57:00,['86'],[]
14,6,11:02:55,11:07:14,[],"['19', '80']"
15,7,11:10:00,11:12:00,['45'],[]
16,8,11:17:23,11:19:23,[],"['45', '86']"
17,6,11:26:36,12:07:00,"['0', '37']",[]
18,4,12:15:42,12:21:18,['62'],"['0', '37']"
19,5,12:25:00,12:27:00,['78'],[]
20,6,12:32:55,12:34:55,[],['62']
21,7,12:37:41,13:02:00,['66'],['78']
22,6,13:04:46,13:12:00,"['65', '87']",[]
23,4,13:20:42,13:24:55,['15'],"['65', '87', '66']"
24,5,13:28:37,13:30:37,[],['15']
25,6,13:36:32,13:38:32,['9'],[]
26,8,13:45:45,13:52:00,['24'],['9']
27,6,13:59:13,14:06:14,['73'],[]
28,5,14:12:09,14:14:09,[],['24']
29,4,14:17:51,14:39:56,[],['73']
30,8,14:52:51,19:00:00,[],[]
