number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,6,07:07:13,08:09:51,['8'],[]
3,7,08:12:37,08:27:00,['58'],[]
4,8,08:32:23,08:34:23,[],"['58', '8']"
5,6,08:41:36,09:07:16,['22'],[]
6,4,09:15:58,09:31:52,['10'],['22']
7,6,09:40:34,09:42:34,[],['10']
8,4,09:51:16,10:43:50,"['32', '61']",[]
9,6,10:52:32,10:54:32,[],['32']
10,7,10:57:18,10:59:18,[],['61']
11,5,11:07:14,11:09:14,['12'],[]
12,6,11:15:09,11:17:09,[],['12']
13,5,11:23:04,11:25:04,['72'],[]
14,4,11:28:46,12:23:37,"['15', '64', '30']",['72']
15,5,12:27:19,12:29:19,[],"['64', '30']"
16,6,12:35:14,12:37:14,['67'],['15']
17,7,12:40:00,12:42:00,['51'],[]
18,8,12:47:23,19:00:00,[],"['67', '51']"
