number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:00:00,[],[]
2,13,07:13:43,09:45:28,"['3', '35']",[]
3,23,09:52:07,10:57:00,['19'],"['3', '35']"
4,25,11:00:55,11:20:48,['25'],[]
5,13,11:23:43,11:41:49,['12'],"['19', '25']"
6,25,11:44:44,11:46:44,[],['12']
7,23,11:50:39,11:52:39,['23'],[]
8,13,11:59:18,12:01:18,['21'],['23']
9,21,12:15:01,12:17:01,[],['21']
10,22,12:22:33,13:11:59,['9'],[]
11,21,13:17:31,13:28:13,['8'],['9']
12,13,13:41:56,13:43:56,[],['8']
13,25,13:46:51,15:02:00,['48'],[]
14,13,15:04:55,15:06:55,[],['48']
15,24,15:13:57,15:27:00,['24'],[]
16,13,15:34:02,15:36:02,[],['24']
17,21,15:49:45,19:00:00,[],[]
