number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:50:58,"['40', '44']",[]
2,1,08:57:10,08:59:10,['22'],[]
3,3,09:10:15,09:12:15,[],['40']
4,4,09:21:29,09:23:29,[],"['22', '44']"
5,3,09:32:43,10:17:00,['47'],[]
6,0,10:33:51,10:41:46,"['4', '6']",['47']
7,1,10:47:58,10:58:55,[],['4']
8,3,11:10:00,11:12:00,['21'],[]
9,4,11:21:14,12:49:44,['46'],"['21', '6']"
10,1,13:10:02,13:12:02,[],['46']
11,0,13:18:14,15:20:04,['36'],[]
12,2,15:31:29,15:33:29,[],['36']
13,3,15:39:01,15:57:00,['26'],[]
14,0,16:13:51,19:00:00,[],['26']
