number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:46:34,[],[]
2,18,08:05:00,08:07:00,['4'],[]
3,19,08:09:05,08:11:05,[],['4']
4,4,08:20:19,08:37:19,['5'],[]
5,19,08:46:33,09:34:12,['19'],['5']
6,18,09:36:17,09:48:53,"['1', '11']",[]
7,4,09:57:53,09:59:53,[],"['1', '11', '19']"
8,20,10:13:48,10:22:00,['15'],[]
9,19,10:26:54,10:42:00,['8'],[]
10,17,10:47:00,10:49:00,[],['8']
11,4,10:53:54,11:11:16,['14'],['15']
12,16,11:15:00,11:17:00,['10'],[]
13,15,11:19:46,11:29:13,[],['14']
14,0,11:38:13,19:00:00,[],['10']
