number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:55:41,[],[]
2,13,08:20:00,08:22:00,['65'],[]
3,8,08:34:32,08:36:32,[],['65']
4,13,08:49:04,09:17:00,['62'],[]
5,9,09:26:06,09:44:06,[],['62']
6,11,09:47:34,09:49:34,['8'],[]
7,12,09:55:17,09:57:17,[],['8']
8,10,10:04:12,10:09:08,['51'],[]
9,3,10:18:55,10:20:55,['38'],[]
10,0,10:30:14,10:32:14,[],"['51', '38']"
11,3,10:41:33,10:48:03,"['58', '16']",[]
12,10,10:57:50,10:59:50,[],['16']
13,11,11:01:47,11:32:00,['55'],['58']
14,10,11:33:57,11:52:00,['11'],['55']
15,13,11:59:27,12:02:00,['56'],['11']
16,10,12:09:27,12:12:00,['67'],[]
17,3,12:21:47,12:36:04,[],['67']
18,7,12:43:12,12:48:21,[],['56']
19,0,12:51:49,12:54:25,"['6', '17']",[]
20,7,12:57:53,12:59:53,[],['17']
21,3,13:07:01,13:09:01,[],['6']
22,10,13:18:48,13:20:48,['26'],[]
23,11,13:22:45,13:24:45,['25'],['26']
24,13,13:30:28,13:32:28,[],['25']
25,8,13:45:00,13:47:00,['28'],[]
26,10,13:52:43,14:05:08,['30'],['28']
27,3,14:14:55,14:16:55,[],['30']
28,0,14:26:14,19:00:00,[],[]
