user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[14, 120, 130]","[25, 13, 0, 15]",6.0,16.85,22.83,3
1,[21],"[3, 4]",2.0,9.23,11.23,1
2,"[130, 14]","[17, 21, 13]",11.2,28.67,23.67,2
3,"[121, 130]","[3, 0, 17]",10.9,25.47,29.37,2
4,"[110, 120]","[5, 4, 11]",23.0,14.5,18.5,2
5,"[14, 120]","[25, 13, 11]",23.0,14.6,18.6,2
6,[14],"[13, 23]",2.0,6.65,8.65,1
7,"[120, 14]","[11, 13, 21]",4.0,25.4,29.4,2
8,"[30, 14]","[18, 21, 13]",9.9,24.97,26.72,2
9,"[130, 20]","[21, 0, 8]",8.0,50.88,39.65,2
10,[30],"[21, 16]",2.0,14.07,16.07,1
11,"[110, 121]","[6, 4, 0]",26.9,35.78,38.7,2
12,[20],"[12, 14]",2.0,6.72,8.72,1
13,"[20, 14]","[12, 13, 25]",21.0,9.63,13.63,2
14,[110],"[7, 6]",2.0,2.77,4.77,1
15,[120],"[14, 10]",2.0,16.62,18.62,1
16,"[130, 121]","[19, 0, 3]",4.0,30.9,34.92,2
17,"[10, 120]","[7, 8, 11]",25.0,19.1,23.1,2
18,"[130, 121]","[20, 0, 1]",25.4,23.42,26.83,2
19,"[20, 130]","[11, 0, 15]",18.6,26.1,23.73,2
20,[20],"[12, 14]",2.0,6.72,8.72,1
21,"[14, 20]","[25, 13, 0]",15.2,14.55,18.07,2
22,"[130, 21]","[15, 0, 1]",6.0,8.97,12.97,2
23,[130],"[15, 19]",4.0,13.12,13.57,1
24,[130],"[0, 19]",2.0,14.07,16.07,1
25,[120],"[11, 13]",2.0,11.68,13.68,1
26,"[121, 20]","[2, 0, 12]",7.6,25.27,29.27,2
27,"[130, 120]","[16, 0, 9]",24.4,25.93,29.93,2
28,[30],"[19, 21]",2.0,6.47,8.47,1
29,[20],"[11, 14]",11.9,15.38,13.08,1
